viagem_id,rota_id,veiculo_id,transportadora_id,data_saida,data_chegada_prevista,data_chegada_real,distancia_km,lead_time_horas,tempo_estimado_horas,on_time,custo_frete,custo_por_km,carga_kg,teve_ocorrencia
8406,9,106,4,2025-06-13 09:00:00,2025-06-14 16:12:00,2025-06-14 17:37:53.396628638,1500,32.6,31.2,True,5902.2,3.93,5658,False
8407,3,124,4,2025-06-13 19:00:00,2025-06-15 11:48:00,2025-06-15 06:01:40.304957942,1960,35.0,40.8,True,8030.24,4.1,7117,False
8408,8,138,5,2025-06-13 20:00:00,2025-06-14 17:36:00,2025-06-14 21:12:45.323905615,1250,25.2,21.6,False,5958.42,4.77,25809,False
8409,12,135,5,2025-06-13 18:00:00,2025-06-16 14:48:00,2025-06-16 11:28:37.588335139,3300,65.5,68.8,True,12466.62,3.78,21832,False
8410,10,134,5,2025-06-13 12:00:00,2025-06-15 04:36:00,2025-06-15 04:11:05.302027950,1950,40.2,40.6,True,8625.96,4.42,25166,False
8411,5,134,5,2025-06-13 08:00:00,2025-06-16 08:54:00,2025-06-16 14:08:53.733029338,3500,78.1,72.9,True,17798.58,5.09,35218,True
8412,10,150,5,2025-06-13 21:00:00,2025-06-15 13:36:00,2025-06-15 20:03:32.886445184,1950,47.1,40.6,False,9155.94,4.7,26786,False
8413,5,129,5,2025-06-13 04:00:00,2025-06-16 04:54:00,2025-06-15 22:13:24.114193309,3500,66.2,72.9,True,16979.57,4.85,6557,True
8414,5,128,5,2025-06-13 07:00:00,2025-06-16 07:54:00,2025-06-16 09:33:56.158372570,3500,74.6,72.9,True,17147.16,4.9,22665,False
8415,6,18,1,2025-06-14 19:00:00,2025-06-16 05:24:00,2025-06-16 04:06:40.054907666,1650,33.1,34.4,True,6853.0,4.15,14194,False
8416,2,30,1,2025-06-14 17:00:00,2025-06-15 00:06:00,2025-06-15 00:14:34.165003749,410,7.2,7.1,True,1921.4,4.69,16049,False
8417,4,1,1,2025-06-14 07:00:00,2025-06-14 22:30:00,2025-06-14 22:46:48.524934569,900,15.8,15.5,True,3759.23,4.18,14091,False
8418,4,17,1,2025-06-14 15:00:00,2025-06-15 06:30:00,2025-06-15 07:43:45.389341106,900,16.7,15.5,True,3921.17,4.36,5783,False
8419,6,1,1,2025-06-14 19:00:00,2025-06-16 05:24:00,2025-06-16 07:12:05.137057529,1650,36.2,34.4,True,6662.14,4.04,13954,False
8420,8,22,1,2025-06-14 16:00:00,2025-06-15 13:36:00,2025-06-15 14:03:30.739225617,1250,22.1,21.6,True,5044.42,4.04,5576,False
8421,10,31,1,2025-06-14 07:00:00,2025-06-15 23:36:00,2025-06-16 05:00:20.050112767,1950,46.0,40.6,True,7995.36,4.1,26828,False
8422,6,32,1,2025-06-14 05:00:00,2025-06-15 15:24:00,2025-06-15 17:53:33.348774935,1650,36.9,34.4,True,8061.96,4.89,15952,True
8423,4,6,1,2025-06-14 19:00:00,2025-06-15 10:30:00,2025-06-15 12:10:47.232094795,900,17.2,15.5,True,3667.98,4.08,14264,False
8424,8,22,1,2025-06-14 05:00:00,2025-06-15 02:36:00,2025-06-15 02:43:53.357737273,1250,21.7,21.6,True,4952.56,3.96,7693,False
8425,3,8,1,2025-06-14 04:00:00,2025-06-15 20:48:00,2025-06-15 21:33:21.218614318,1960,41.6,40.8,True,8647.28,4.41,7584,False
8426,2,38,1,2025-06-14 12:00:00,2025-06-14 19:06:00,2025-06-14 19:46:38.415915984,410,7.8,7.1,True,1695.38,4.14,27294,False
8427,4,40,1,2025-06-14 18:00:00,2025-06-15 09:30:00,2025-06-15 10:06:55.938063389,900,16.1,15.5,True,4138.24,4.6,17180,False
8428,11,37,1,2025-06-14 07:00:00,2025-06-17 16:12:00,2025-06-17 09:52:43.754576582,3900,74.9,81.2,True,19103.68,4.9,6960,False
8429,4,40,1,2025-06-14 02:00:00,2025-06-14 17:30:00,2025-06-14 16:43:06.152476167,900,14.7,15.5,True,3845.91,4.27,20528,False
8430,5,31,1,2025-06-14 12:00:00,2025-06-17 12:54:00,2025-06-17 22:27:56.169978052,3500,82.5,72.9,True,15121.81,4.32,20396,True
8431,3,35,1,2025-06-14 15:00:00,2025-06-16 07:48:00,2025-06-16 03:12:35.811140976,1960,36.2,40.8,True,8409.18,4.29,19459,False
8432,8,20,1,2025-06-14 07:00:00,2025-06-15 04:36:00,2025-06-15 05:47:23.042512366,1250,22.8,21.6,True,5453.43,4.36,14278,False
8433,2,48,2,2025-06-14 21:00:00,2025-06-15 04:06:00,2025-06-15 04:00:21.678064042,410,7.0,7.1,True,1348.44,3.29,7862,False
8434,8,69,2,2025-06-14 00:00:00,2025-06-14 21:36:00,2025-06-15 04:35:57.817871206,1250,28.6,21.6,False,4350.67,3.48,17456,False
8435,5,54,2,2025-06-14 11:00:00,2025-06-17 11:54:00,2025-06-17 10:32:20.155576852,3500,71.5,72.9,True,13228.99,3.78,5279,False
8436,8,64,2,2025-06-14 15:00:00,2025-06-15 12:36:00,2025-06-15 10:32:37.134576765,1250,19.5,21.6,True,4463.33,3.57,26247,False
8437,2,58,2,2025-06-14 08:00:00,2025-06-14 15:06:00,2025-06-14 18:54:19.140608596,410,10.9,7.1,False,1437.03,3.5,24388,False
8438,5,44,2,2025-06-14 15:00:00,2025-06-17 15:54:00,2025-06-17 09:01:36.076419341,3500,66.0,72.9,True,11869.6,3.39,7950,False
8439,4,65,2,2025-06-14 20:00:00,2025-06-15 11:30:00,2025-06-15 16:13:26.465175649,900,20.2,15.5,False,3210.43,3.57,7156,False
8440,8,46,2,2025-06-14 01:00:00,2025-06-14 22:36:00,2025-06-15 04:53:10.971049181,1250,27.9,21.6,False,4487.85,3.59,25265,False
8441,1,61,2,2025-06-14 16:00:00,2025-06-14 23:24:00,2025-06-15 03:03:20.354714940,430,11.1,7.4,False,1441.26,3.35,5230,False
8442,2,68,2,2025-06-14 08:00:00,2025-06-14 15:06:00,2025-06-14 16:26:13.893262595,410,8.4,7.1,False,1440.92,3.51,18698,False
8443,12,59,2,2025-06-14 23:00:00,2025-06-17 19:48:00,2025-06-18 12:33:08.567518725,3300,85.6,68.8,False,12656.2,3.84,26511,False
8444,8,53,2,2025-06-14 00:00:00,2025-06-14 21:36:00,2025-06-14 23:47:14.999092862,1250,23.8,21.6,True,4193.99,3.36,25794,True
8445,8,43,2,2025-06-14 22:00:00,2025-06-15 19:36:00,2025-06-16 00:50:43.882226561,1250,26.8,21.6,False,4550.34,3.64,6763,False
8446,6,86,3,2025-06-14 07:00:00,2025-06-15 17:24:00,2025-06-15 19:08:15.932568928,1650,36.1,34.4,True,8889.88,5.39,5020,True
8447,8,83,3,2025-06-14 10:00:00,2025-06-15 07:36:00,2025-06-15 08:23:58.852936169,1250,22.4,21.6,True,6433.33,5.15,19535,False
8448,9,83,3,2025-06-14 21:00:00,2025-06-16 04:12:00,2025-06-16 04:18:30.859190853,1500,31.3,31.2,True,7055.26,4.7,23139,False
8449,9,89,3,2025-06-14 05:00:00,2025-06-15 12:12:00,2025-06-15 14:40:35.856222331,1500,33.7,31.2,True,8013.33,5.34,6577,False
8450,7,77,3,2025-06-14 16:00:00,2025-06-15 06:42:00,2025-06-15 06:22:50.694467026,850,14.4,14.7,True,4146.97,4.88,7000,False
8451,6,80,3,2025-06-14 00:00:00,2025-06-15 10:24:00,2025-06-15 13:01:52.563600469,1650,37.0,34.4,True,8299.62,5.03,35721,False
8452,11,86,3,2025-06-14 13:00:00,2025-06-17 22:12:00,2025-06-18 02:12:45.310220531,3900,85.2,81.2,True,20675.81,5.3,6758,False
8453,10,77,3,2025-06-14 17:00:00,2025-06-16 09:36:00,2025-06-16 12:16:19.404942769,1950,43.3,40.6,True,9726.07,4.99,7367,False
8454,3,87,3,2025-06-14 16:00:00,2025-06-16 08:48:00,2025-06-16 09:45:20.443849710,1960,41.8,40.8,True,8540.88,4.36,4757,False
8455,12,107,4,2025-06-14 17:00:00,2025-06-17 13:48:00,2025-06-17 16:07:24.827093110,3300,71.1,68.8,True,14016.03,4.25,7565,False
8456,7,115,4,2025-06-14 20:00:00,2025-06-15 10:42:00,2025-06-15 12:32:44.945328003,850,16.5,14.7,True,3434.59,4.04,26732,False
8457,1,99,4,2025-06-14 21:00:00,2025-06-15 04:24:00,2025-06-15 04:41:15.682755644,430,7.7,7.4,True,1647.58,3.83,22296,False
8458,9,116,4,2025-06-14 01:00:00,2025-06-15 08:12:00,2025-06-15 07:03:25.203089812,1500,30.1,31.2,True,5809.36,3.87,7384,False
8459,8,97,4,2025-06-14 02:00:00,2025-06-14 23:36:00,2025-06-15 00:27:05.579469027,1250,22.5,21.6,True,4544.35,3.64,24707,False
8460,2,123,4,2025-06-14 15:00:00,2025-06-14 22:06:00,2025-06-14 21:32:16.268219510,410,6.5,7.1,True,1569.97,3.83,13571,False
8461,7,120,4,2025-06-14 19:00:00,2025-06-15 09:42:00,2025-06-15 10:47:26.560983666,850,15.8,14.7,True,3300.67,3.88,4288,False
8462,8,106,4,2025-06-14 20:00:00,2025-06-15 17:36:00,2025-06-15 23:30:23.140613318,1250,27.5,21.6,False,5175.53,4.14,7416,False
8463,5,107,4,2025-06-14 13:00:00,2025-06-17 13:54:00,2025-06-17 18:17:40.340878048,3500,77.3,72.9,True,12247.17,3.5,6602,False
8464,6,117,4,2025-06-14 09:00:00,2025-06-15 19:24:00,2025-06-15 21:20:52.588456249,1650,36.3,34.4,True,6798.97,4.12,4228,False
8465,6,108,4,2025-06-14 00:00:00,2025-06-15 10:24:00,2025-06-15 06:55:10.629637928,1650,30.9,34.4,True,6702.0,4.06,20400,False
8466,9,119,4,2025-06-14 23:00:00,2025-06-16 06:12:00,2025-06-15 23:26:21.508172550,1500,24.4,31.2,True,4938.51,3.29,23748,True
8467,4,123,4,2025-06-14 20:00:00,2025-06-15 11:30:00,2025-06-15 10:15:50.392849056,900,14.3,15.5,True,3660.09,4.07,13624,False
8468,8,107,4,2025-06-14 01:00:00,2025-06-14 22:36:00,2025-06-14 22:17:27.864220591,1250,21.3,21.6,True,5237.09,4.19,5813,False
8469,3,100,4,2025-06-14 15:00:00,2025-06-16 07:48:00,2025-06-16 14:55:30.396115233,1960,47.9,40.8,False,7299.83,3.72,21736,False
8470,4,140,5,2025-06-14 01:00:00,2025-06-14 16:30:00,2025-06-14 15:35:00.690731292,900,14.6,15.5,True,4055.19,4.51,5973,False
8471,11,144,5,2025-06-14 00:00:00,2025-06-17 09:12:00,2025-06-16 22:09:01.171640876,3900,70.2,81.2,True,17923.36,4.6,6352,False
8472,11,150,5,2025-06-14 08:00:00,2025-06-17 17:12:00,2025-06-17 23:44:31.059324748,3900,87.7,81.2,True,18005.23,4.62,17717,False
8473,3,138,5,2025-06-14 14:00:00,2025-06-16 06:48:00,2025-06-16 09:27:17.618324199,1960,43.5,40.8,True,9232.12,4.71,31047,True
8474,8,150,5,2025-06-14 15:00:00,2025-06-15 12:36:00,2025-06-15 19:22:37.448200832,1250,28.4,21.6,False,5226.52,4.18,21699,False
8475,5,126,5,2025-06-14 18:00:00,2025-06-17 18:54:00,2025-06-18 03:47:56.352601134,3500,81.8,72.9,True,15512.97,4.43,7589,False
8476,8,12,1,2025-06-15 15:00:00,2025-06-16 12:36:00,2025-06-16 12:47:53.380111107,1250,21.8,21.6,True,5153.37,4.12,15098,False
8477,3,2,1,2025-06-15 22:00:00,2025-06-17 14:48:00,2025-06-17 15:19:10.920149438,1960,41.3,40.8,True,7286.07,3.72,20570,False
8478,7,9,1,2025-06-15 14:00:00,2025-06-16 04:42:00,2025-06-16 04:25:28.446163301,850,14.4,14.7,True,3565.57,4.19,6588,False
8479,1,19,1,2025-06-15 21:00:00,2025-06-16 04:24:00,2025-06-16 04:36:29.550683299,430,7.6,7.4,True,1941.15,4.51,22432,False
8480,8,37,1,2025-06-15 23:00:00,2025-06-16 20:36:00,2025-06-16 22:18:10.116746957,1250,23.3,21.6,True,5427.47,4.34,4848,False
8481,11,37,1,2025-06-15 19:00:00,2025-06-19 04:12:00,2025-06-19 09:59:10.037767751,3900,87.0,81.2,True,17268.2,4.43,5588,False
8482,11,16,1,2025-06-15 00:00:00,2025-06-18 09:12:00,2025-06-18 18:32:00.821007288,3900,90.5,81.2,True,15952.17,4.09,5827,False
8483,11,25,1,2025-06-15 15:00:00,2025-06-19 00:12:00,2025-06-18 17:48:42.041513520,3900,74.8,81.2,True,15370.72,3.94,16396,False
8484,9,6,1,2025-06-15 03:00:00,2025-06-16 10:12:00,2025-06-16 10:32:01.477731907,1500,31.5,31.2,True,5953.64,3.97,17146,False
8485,11,1,1,2025-06-15 19:00:00,2025-06-19 04:12:00,2025-06-19 02:20:57.760238259,3900,79.3,81.2,True,16103.65,4.13,16687,False
8486,4,32,1,2025-06-15 03:00:00,2025-06-15 18:30:00,2025-06-15 18:31:41.720586303,900,15.5,15.5,True,4264.45,4.74,22626,False
8487,2,3,1,2025-06-15 03:00:00,2025-06-15 10:06:00,2025-06-15 10:04:33.029911695,410,7.1,7.1,True,1534.14,3.74,4307,False
8488,3,22,1,2025-06-15 01:00:00,2025-06-16 17:48:00,2025-06-16 19:24:55.513677501,1960,42.4,40.8,True,8217.28,4.19,6819,False
8489,1,12,1,2025-06-15 15:00:00,2025-06-15 22:24:00,2025-06-15 22:47:22.347159314,430,7.8,7.4,True,1923.0,4.47,21206,False
8490,2,21,1,2025-06-15 19:00:00,2025-06-16 02:06:00,2025-06-16 02:08:52.749155328,410,7.1,7.1,True,1857.39,4.53,24142,False
8491,11,31,1,2025-06-15 21:00:00,2025-06-19 06:12:00,2025-06-19 07:58:33.721449443,3900,83.0,81.2,True,15835.6,4.06,16428,False
8492,11,14,1,2025-06-15 16:00:00,2025-06-19 01:12:00,2025-06-19 12:42:44.996912221,3900,92.7,81.2,True,15406.24,3.95,5878,False
8493,5,62,2,2025-06-15 02:00:00,2025-06-18 02:54:00,2025-06-18 00:28:41.224002476,3500,70.5,72.9,True,11545.65,3.3,13848,False
8494,12,66,2,2025-06-15 14:00:00,2025-06-18 10:48:00,2025-06-19 04:51:20.418331008,3300,86.9,68.8,False,13032.66,3.95,6957,False
8495,11,58,2,2025-06-15 23:00:00,2025-06-19 08:12:00,2025-06-19 22:49:15.747566208,3900,95.8,81.2,False,12921.5,3.31,21182,True
8496,7,48,2,2025-06-15 01:00:00,2025-06-15 15:42:00,2025-06-15 17:02:43.105252824,850,16.0,14.7,True,2729.19,3.21,5381,False
8497,4,45,2,2025-06-15 08:00:00,2025-06-15 23:30:00,2025-06-16 02:02:40.209445935,900,18.0,15.5,False,3212.89,3.57,15817,False
8498,5,66,2,2025-06-15 21:00:00,2025-06-18 21:54:00,2025-06-19 08:56:28.931536912,3500,83.9,72.9,False,11231.2,3.21,6804,False
8499,4,47,2,2025-06-15 15:00:00,2025-06-16 06:30:00,2025-06-16 08:13:36.970765583,900,17.2,15.5,True,2994.62,3.33,5031,False
8500,4,84,3,2025-06-15 21:00:00,2025-06-16 12:30:00,2025-06-16 11:28:28.525337641,900,14.5,15.5,True,5088.17,5.65,5115,False
8501,5,87,3,2025-06-15 15:00:00,2025-06-18 15:54:00,2025-06-18 14:12:40.244099001,3500,71.2,72.9,True,18596.23,5.31,7861,False
8502,4,94,3,2025-06-15 08:00:00,2025-06-15 23:30:00,2025-06-15 23:31:35.423112194,900,15.5,15.5,True,4359.23,4.84,23499,False
8503,3,78,3,2025-06-15 16:00:00,2025-06-17 08:48:00,2025-06-17 10:42:51.572000948,1960,42.7,40.8,True,10055.64,5.13,21013,False
8504,12,90,3,2025-06-15 16:00:00,2025-06-18 12:48:00,2025-06-18 16:14:40.568131190,3300,72.2,68.8,True,18426.63,5.58,31465,False
8505,3,87,3,2025-06-15 18:00:00,2025-06-17 10:48:00,2025-06-17 10:18:55.717128160,1960,40.3,40.8,True,9983.9,5.09,7673,False
8506,5,82,3,2025-06-15 23:00:00,2025-06-18 23:54:00,2025-06-19 05:30:56.253216571,3500,78.5,72.9,True,18336.73,5.24,17074,False
8507,1,86,3,2025-06-15 12:00:00,2025-06-15 19:24:00,2025-06-15 19:35:45.524975347,430,7.6,7.4,True,1933.13,4.5,6226,False
8508,11,95,3,2025-06-15 22:00:00,2025-06-19 07:12:00,2025-06-19 08:34:19.441914039,3900,82.6,81.2,True,20682.27,5.3,25136,False
8509,8,115,4,2025-06-15 01:00:00,2025-06-15 22:36:00,2025-06-15 20:06:31.983230709,1250,19.1,21.6,True,5316.82,4.25,16471,False
8510,8,120,4,2025-06-15 19:00:00,2025-06-16 16:36:00,2025-06-16 20:02:50.905170097,1250,25.0,21.6,False,4997.05,4.0,7636,False
8511,5,115,4,2025-06-15 03:00:00,2025-06-18 03:54:00,2025-06-18 04:23:10.267473806,3500,73.4,72.9,True,14617.67,4.18,18541,False
8512,3,110,4,2025-06-15 16:00:00,2025-06-17 08:48:00,2025-06-17 17:11:46.270203786,1960,49.2,40.8,False,8085.78,4.13,20952,False
8513,12,114,4,2025-06-15 13:00:00,2025-06-18 09:48:00,2025-06-18 17:07:16.445157939,3300,76.1,68.8,True,10559.71,3.2,24568,False
8514,9,102,4,2025-06-15 21:00:00,2025-06-17 04:12:00,2025-06-17 03:45:15.847466980,1500,30.8,31.2,True,6068.81,4.05,13990,False
8515,12,117,4,2025-06-15 06:00:00,2025-06-18 02:48:00,2025-06-18 09:36:36.436536928,3300,75.6,68.8,True,15894.56,4.82,6602,False
8516,4,116,4,2025-06-15 19:00:00,2025-06-16 10:30:00,2025-06-16 11:54:49.224667064,900,16.9,15.5,True,3762.0,4.18,6526,False
8517,9,98,4,2025-06-15 20:00:00,2025-06-17 03:12:00,2025-06-17 11:35:12.289401672,1500,39.6,31.2,False,6092.43,4.06,5233,False
8518,9,102,4,2025-06-15 08:00:00,2025-06-16 15:12:00,2025-06-16 10:56:53.158698262,1500,26.9,31.2,True,5470.73,3.65,16088,False
8519,7,107,4,2025-06-15 10:00:00,2025-06-16 00:42:00,2025-06-15 22:26:08.348960442,850,12.4,14.7,True,3721.96,4.38,5650,False
8520,7,113,4,2025-06-15 09:00:00,2025-06-15 23:42:00,2025-06-15 23:47:45.124917237,850,14.8,14.7,True,3039.26,3.58,6835,False
8521,5,145,5,2025-06-15 04:00:00,2025-06-18 04:54:00,2025-06-17 21:46:00.779784476,3500,65.8,72.9,True,14298.49,4.09,21401,True
8522,2,141,5,2025-06-15 21:00:00,2025-06-16 04:06:00,2025-06-16 05:11:40.404018650,410,8.2,7.1,False,1904.82,4.65,5955,False
8523,8,133,5,2025-06-15 14:00:00,2025-06-16 11:36:00,2025-06-16 14:29:04.116763463,1250,24.5,21.6,True,5721.34,4.58,22743,False
8524,4,135,5,2025-06-15 05:00:00,2025-06-15 20:30:00,2025-06-15 22:12:27.189665425,900,17.2,15.5,True,4244.34,4.72,22696,False
8525,11,139,5,2025-06-15 13:00:00,2025-06-18 22:12:00,2025-06-18 21:53:20.307508927,3900,80.9,81.2,True,17811.06,4.57,27159,False
8526,8,126,5,2025-06-15 17:00:00,2025-06-16 14:36:00,2025-06-16 14:22:20.357457565,1250,21.4,21.6,True,5486.66,4.39,7692,False
8527,12,135,5,2025-06-15 14:00:00,2025-06-18 10:48:00,2025-06-19 06:08:16.361576135,3300,88.1,68.8,False,15508.19,4.7,17762,False
8528,4,143,5,2025-06-15 21:00:00,2025-06-16 12:30:00,2025-06-16 11:14:14.425099637,900,14.2,15.5,True,4797.15,5.33,23146,False
8529,8,144,5,2025-06-15 09:00:00,2025-06-16 06:36:00,2025-06-16 09:15:40.394145619,1250,24.3,21.6,True,6356.32,5.09,7515,False
8530,7,37,1,2025-06-16 21:00:00,2025-06-17 11:42:00,2025-06-17 12:31:26.982379463,850,15.5,14.7,True,4109.41,4.83,5848,False
8531,6,36,1,2025-06-16 16:00:00,2025-06-18 02:24:00,2025-06-18 04:30:15.862078649,1650,36.5,34.4,True,7630.36,4.62,22246,False
8532,9,33,1,2025-06-16 01:00:00,2025-06-17 08:12:00,2025-06-17 07:49:05.200535517,1500,30.8,31.2,True,5795.64,3.86,18303,True
8533,6,39,1,2025-06-16 15:00:00,2025-06-18 01:24:00,2025-06-18 03:19:21.186039437,1650,36.3,34.4,True,7977.02,4.83,16975,False
8534,3,39,1,2025-06-16 09:00:00,2025-06-18 01:48:00,2025-06-18 01:55:02.948720359,1960,40.9,40.8,True,7301.52,3.73,15173,False
8535,6,11,1,2025-06-16 02:00:00,2025-06-17 12:24:00,2025-06-17 14:29:25.648292138,1650,36.5,34.4,True,6388.6,3.87,18640,False
8536,7,26,1,2025-06-16 16:00:00,2025-06-17 06:42:00,2025-06-17 07:49:05.642947278,850,15.8,14.7,True,3494.06,4.11,34017,False
8537,11,34,1,2025-06-16 17:00:00,2025-06-20 02:12:00,2025-06-19 14:34:07.018157083,3900,69.6,81.2,True,16376.24,4.2,16007,False
8538,7,20,1,2025-06-16 16:00:00,2025-06-17 06:42:00,2025-06-17 08:16:10.524619880,850,16.3,14.7,True,3610.45,4.25,18593,False
8539,2,34,1,2025-06-16 18:00:00,2025-06-17 01:06:00,2025-06-17 01:08:33.509275435,410,7.1,7.1,True,1604.55,3.91,20102,False
8540,6,22,1,2025-06-16 19:00:00,2025-06-18 05:24:00,2025-06-18 05:31:56.047595431,1650,34.5,34.4,True,6949.87,4.21,7868,False
8541,8,11,1,2025-06-16 10:00:00,2025-06-17 07:36:00,2025-06-17 09:19:04.326713159,1250,23.3,21.6,True,5462.21,4.37,15979,False
8542,2,29,1,2025-06-16 19:00:00,2025-06-17 02:06:00,2025-06-17 02:48:38.514743367,410,7.8,7.1,True,1605.49,3.92,22349,False
8543,3,21,1,2025-06-16 17:00:00,2025-06-18 09:48:00,2025-06-18 11:35:56.367513609,1960,42.6,40.8,True,7900.76,4.03,19519,False
8544,11,41,2,2025-06-16 12:00:00,2025-06-19 21:12:00,2025-06-21 01:00:16.114795769,3900,109.0,81.2,False,14342.93,3.68,22383,True
8545,4,52,2,2025-06-16 02:00:00,2025-06-16 17:30:00,2025-06-16 20:12:23.279931799,900,18.2,15.5,False,3034.38,3.37,22825,False
8546,2,50,2,2025-06-16 07:00:00,2025-06-16 14:06:00,2025-06-16 13:19:21.969112641,410,6.3,7.1,True,1344.96,3.28,5930,False
8547,1,53,2,2025-06-16 23:00:00,2025-06-17 06:24:00,2025-06-17 06:08:12.970583198,430,7.1,7.4,True,1474.62,3.43,14773,False
8548,2,58,2,2025-06-16 13:00:00,2025-06-16 20:06:00,2025-06-16 19:15:31.359815632,410,6.3,7.1,True,1447.5,3.53,20956,False
8549,4,45,2,2025-06-16 20:00:00,2025-06-17 11:30:00,2025-06-17 09:10:44.899976127,900,13.2,15.5,True,3629.72,4.03,13561,False
8550,5,66,2,2025-06-16 11:00:00,2025-06-19 11:54:00,2025-06-18 19:12:31.909797674,3500,56.2,72.9,True,11361.05,3.25,4899,False
8551,1,52,2,2025-06-16 08:00:00,2025-06-16 15:24:00,2025-06-16 18:15:31.169196076,430,10.3,7.4,False,1416.73,3.29,18996,False
8552,7,47,2,2025-06-16 15:00:00,2025-06-17 05:42:00,2025-06-17 10:08:41.971740634,850,19.1,14.7,False,2614.32,3.08,6673,False
8553,5,66,2,2025-06-16 01:00:00,2025-06-19 01:54:00,2025-06-19 10:53:00.309892598,3500,81.9,72.9,True,11723.04,3.35,5066,False
8554,5,58,2,2025-06-16 05:00:00,2025-06-19 05:54:00,2025-06-18 21:23:08.680410987,3500,64.4,72.9,True,10268.69,2.93,20702,False
8555,7,49,2,2025-06-16 01:00:00,2025-06-16 15:42:00,2025-06-16 14:35:24.198316960,850,13.6,14.7,True,2709.94,3.19,30608,False
8556,3,53,2,2025-06-16 02:00:00,2025-06-17 18:48:00,2025-06-18 00:34:28.449975533,1960,46.6,40.8,True,6396.96,3.26,20431,False
8557,2,58,2,2025-06-16 00:00:00,2025-06-16 07:06:00,2025-06-16 08:53:58.656891175,410,8.9,7.1,False,1389.39,3.39,22089,True
8558,8,48,2,2025-06-16 21:00:00,2025-06-17 18:36:00,2025-06-17 22:02:25.432580002,1250,25.0,21.6,False,4353.36,3.48,4087,False
8559,10,77,3,2025-06-16 06:00:00,2025-06-17 22:36:00,2025-06-18 00:18:37.018488192,1950,42.3,40.6,True,8750.53,4.49,4643,False
8560,5,81,3,2025-06-16 17:00:00,2025-06-19 17:54:00,2025-06-19 19:06:17.177366408,3500,74.1,72.9,True,16248.06,4.64,7360,False
8561,7,86,3,2025-06-16 07:00:00,2025-06-16 21:42:00,2025-06-16 22:23:10.289081024,850,15.4,14.7,True,4566.79,5.37,7456,False
8562,1,84,3,2025-06-16 01:00:00,2025-06-16 08:24:00,2025-06-16 08:28:12.493336834,430,7.5,7.4,True,1860.27,4.33,7883,False
8563,7,91,3,2025-06-16 10:00:00,2025-06-17 00:42:00,2025-06-17 00:21:42.899220856,850,14.4,14.7,True,3770.1,4.44,15063,False
8564,2,87,3,2025-06-16 01:00:00,2025-06-16 08:06:00,2025-06-16 07:57:50.134206892,410,7.0,7.1,True,2312.87,5.64,4934,False
8565,2,85,3,2025-06-16 08:00:00,2025-06-16 15:06:00,2025-06-16 15:14:44.934586944,410,7.2,7.1,True,1891.32,4.61,7294,False
8566,12,121,4,2025-06-16 22:00:00,2025-06-19 18:48:00,2025-06-19 11:06:59.543977219,3300,61.1,68.8,True,10959.4,3.32,32105,False
8567,9,116,4,2025-06-16 03:00:00,2025-06-17 10:12:00,2025-06-17 13:29:45.666534299,1500,34.5,31.2,True,5197.36,3.46,6417,True
8568,6,102,4,2025-06-16 12:00:00,2025-06-17 22:24:00,2025-06-18 00:04:36.559244497,1650,36.1,34.4,True,7044.68,4.27,23443,False
8569,10,112,4,2025-06-16 04:00:00,2025-06-17 20:36:00,2025-06-17 18:44:00.440497449,1950,38.7,40.6,True,6231.17,3.2,13910,True
8570,10,110,4,2025-06-16 02:00:00,2025-06-17 18:36:00,2025-06-18 05:43:21.937209625,1950,51.7,40.6,False,8577.11,4.4,16724,False
8571,4,111,4,2025-06-16 01:00:00,2025-06-16 16:30:00,2025-06-16 16:31:25.093333215,900,15.5,15.5,True,3932.57,4.37,13676,False
8572,12,110,4,2025-06-16 14:00:00,2025-06-19 10:48:00,2025-06-19 06:55:11.767595642,3300,64.9,68.8,True,11723.89,3.55,13974,False
8573,8,110,4,2025-06-16 09:00:00,2025-06-17 06:36:00,2025-06-17 10:51:50.707505295,1250,25.9,21.6,False,5012.24,4.01,18560,False
8574,9,117,4,2025-06-16 21:00:00,2025-06-18 04:12:00,2025-06-18 05:16:12.390369350,1500,32.3,31.2,True,6056.65,4.04,4591,False
8575,4,96,4,2025-06-16 14:00:00,2025-06-17 05:30:00,2025-06-17 04:36:34.767134571,900,14.6,15.5,True,3552.89,3.95,34936,False
8576,12,146,5,2025-06-16 22:00:00,2025-06-19 18:48:00,2025-06-19 23:34:55.933944087,3300,73.6,68.8,True,13132.33,3.98,7862,False
8577,10,128,5,2025-06-16 21:00:00,2025-06-18 13:36:00,2025-06-19 07:37:46.218779506,1950,58.6,40.6,False,8214.76,4.21,26490,False
8578,6,129,5,2025-06-16 01:00:00,2025-06-17 11:24:00,2025-06-17 16:03:39.034643595,1650,39.1,34.4,True,8077.18,4.9,5689,False
8579,5,142,5,2025-06-16 04:00:00,2025-06-19 04:54:00,2025-06-19 07:42:02.626089876,3500,75.7,72.9,True,16483.33,4.71,7127,True
8580,8,142,5,2025-06-16 02:00:00,2025-06-16 23:36:00,2025-06-16 23:21:39.060145869,1250,21.4,21.6,True,5229.25,4.18,4549,False
8581,8,136,5,2025-06-16 16:00:00,2025-06-17 13:36:00,2025-06-17 19:18:22.759533032,1250,27.3,21.6,False,6417.11,5.13,5990,True
